MICE_ID_RAR_INDIVIDUAL,STRAIN,ID,RACK,LOCATION,ROOM,DATE_OF_BIRTH,SEX,DIET,AGE_OLD_WEEKS,WEEK_WITH_FAT_DIET,FOOD_WEIGHT_START_G,FOOD_WEIGHT_END_G,BODY_WEIGHT_G,DATE,COMMENTS,NEW_FOOD_END_SESSION_G,IN_SABLE,DIET_FORMULA,LOT_FOOD,ANIMAL_VENDOR,STRAIN_CODE_VENDOR,BASAL_GLU_mg_dL,FASTED_GLU_mg_dL,PROTOCOL_NUMBER_IACUC
2482782001,C57BL/6J,313,6B,D7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782001,OREXIN-CRE,314,6B,D7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,315,6B,G7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,316,6B,G7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,C57BL/6J,317,6B,G7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,318,6B,G7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,319,6B,F8,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,320,6B,F8,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL_NO_ET,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,321,6B,F8,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,C57BL/6J,322,6B,C7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,OREXIN-CRE,323,6B,C7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,C57BL/6J,324,6B,C7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,OREXIN-CRE,325,6B,C7,370-F,10/19/24,M,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781001,OREXIN-CRE,326,6B,D8,370-F,10/19/24,F,CHOW,21.3,,,,,3/14/25,ARRIVAL_NO_ET,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781001,C57BL/6J,327,6B,D8,370-F,10/19/24,F,CHOW,21.3,,,,,3/14/25,ARRIVAL,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782005,OREXIN-CRE,297,6B,E7,370-F,10/14/24,M,CHOW,22,,257.96,,30.21,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576172,OREXIN-CRE,298,6B,B8,370-F,10/14/24,M,CHOW,22,,333.77,,35.33,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781002,C57BL/6J,299,6B,E8,370-F,10/14/24,F,CHOW,22,,278.43,,30.62,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576185,OREXIN-CRE,300,6B,D10,370-F,10/14/24,F,CHOW,22,,341.51,,27.58,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576198,OREXIN-CRE,302,6B,G8,370-F,10/14/24,F,CHOW,22,,303.36,,27.43,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576187,OREXIN-CRE,304,6B,G10,370-F,10/14/24,F,CHOW,22,,304.46,,24.66,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782006,C57BL/6J,305,6B,F7,370-F,10/15/24,M,CHOW,22,,277.19,,38.09,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576182,C57BL/6J,306,6B,F9,370-F,10/15/24,M,CHOW,22,,316.29,,39.4,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576183,OREXIN-CRE,307,6B,G9,370-F,10/15/24,M,CHOW,22,,289.7,,42.26,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576184,C57BL/6J,308,6B,E9,370-F,10/15/24,M,CHOW,22,,252.95,,42.61,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781003,OREXIN-CRE,311,6B,F10,370-F,10/15/24,F,CHOW,22,,312.59,,30.38,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576186,OREXIN-CRE,312,6B,E10,370-F,10/19/24,F,CHOW,22.3,,318.35,,24.97,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782001,C57BL/6J,313,6B,D7,370-F,10/19/24,M,CHOW,22.3,,264.36,,27.29,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576173,OREXIN-CRE,314,3B,F8,370-F,10/19/24,M,CHOW,22.3,,292.73,,38.38,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,315,6B,G7,370-F,10/19/24,M,CHOW,22.3,,415.79,,43.39,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576174,OREXIN-CRE,316,6B,C10,370-F,10/19/24,M,CHOW,22.3,,326.62,,31.67,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576175,C57BL/6J,317,6B,B10,370-F,10/19/24,M,CHOW,22.3,,260.29,,33.57,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576176,OREXIN-CRE,318,6B,A10,370-F,10/19/24,M,CHOW,22.3,,323.9,,34.9,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,319,6B,F8,370-F,10/19/24,M,CHOW,22.3,,326.5,,37.81,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576177,OREXIN-CRE,320,3B,E8,370-F,10/19/24,M,CHOW,22.3,,301.18,,34.69,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576178,OREXIN-CRE,321,3B,D8,370-F,10/19/24,M,CHOW,22.3,,329.13,,31.67,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,C57BL/6J,322,6B,C7,370-F,10/19/24,M,CHOW,22.3,,312.17,,33.06,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576179,OREXIN-CRE,323,6B,C8,370-F,10/19/24,M,CHOW,22.3,,330.67,,34.12,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576180,C57BL/6J,324,6B,B9,370-F,10/19/24,M,CHOW,22.3,,294.4,,34.93,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576181,OREXIN-CRE,325,6B,A9,370-F,10/19/24,M,CHOW,22.3,,339.27,,37.38,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781001,OREXIN-CRE,326,6B,D8,370-F,10/19/24,F,CHOW,22.3,,301.52,,27.55,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576189,C57BL/6J,327,6B,A8,370-F,10/19/24,F,CHOW,22.3,,358.65,,23.49,3/20/25,ANIMAL_SEPARATION,,NO,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782005,OREXIN-CRE,297,6B,E7,370-F,10/14/24,M,CHOW,22.3,,257.96,240.66,30.7,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576172,OREXIN-CRE,298,6B,B8,370-F,10/14/24,M,CHOW,22.3,,333.77,314.78,34.78,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781002,C57BL/6J,299,6B,E8,370-F,10/14/24,F,CHOW,22.3,,278.43,263.99,30.32,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576185,OREXIN-CRE,300,6B,D10,370-F,10/14/24,F,CHOW,22.3,,341.51,322.13,27.2,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576198,OREXIN-CRE,302,6B,G8,370-F,10/14/24,F,CHOW,22.3,,303.36,290.96,24.45,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576187,OREXIN-CRE,304,6B,G10,370-F,10/14/24,F,CHOW,22.3,,304.46,285.14,24.92,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782006,C57BL/6J,305,6B,F7,370-F,10/15/24,M,CHOW,22.3,,277.19,264.98,37.74,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576182,C57BL/6J,306,6B,F9,370-F,10/15/24,M,CHOW,22.3,,316.29,298.5,38.92,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576183,OREXIN-CRE,307,6B,G9,370-F,10/15/24,M,CHOW,22.3,,289.7,274.37,41.56,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576184,C57BL/6J,308,6B,E9,370-F,10/15/24,M,CHOW,22.3,,252.95,243.02,41.68,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781003,OREXIN-CRE,311,6B,F10,370-F,10/15/24,F,CHOW,22.3,,312.59,293.1,28.82,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576186,OREXIN-CRE,312,6B,E10,370-F,10/19/24,F,CHOW,22.5,,318.35,309.27,23.71,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782001,C57BL/6J,313,6B,D7,370-F,10/19/24,M,CHOW,22.5,,264.36,245.5,28.53,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576173,OREXIN-CRE,314,3B,F8,370-F,10/19/24,M,CHOW,22.5,,292.73,271.46,38.82,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,315,6B,G7,370-F,10/19/24,M,CHOW,22.5,,415.79,338.36,42.93,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576174,OREXIN-CRE,316,6B,C10,370-F,10/19/24,M,CHOW,22.5,,326.62,312.96,31.45,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576175,C57BL/6J,317,6B,B10,370-F,10/19/24,M,CHOW,22.5,,260.29,251.01,32.66,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576176,OREXIN-CRE,318,6B,A10,370-F,10/19/24,M,CHOW,22.5,,323.9,299.74,35.37,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,319,6B,F8,370-F,10/19/24,M,CHOW,22.5,,326.5,301.44,36.92,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576177,OREXIN-CRE,320,3B,E8,370-F,10/19/24,M,CHOW,22.5,,301.18,279.91,34.54,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576178,OREXIN-CRE,321,3B,D8,370-F,10/19/24,M,CHOW,22.5,,329.13,304.27,31.78,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,C57BL/6J,322,6B,C7,370-F,10/19/24,M,CHOW,22.5,,312.17,300.44,35.7,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576179,OREXIN-CRE,323,6B,C8,370-F,10/19/24,M,CHOW,22.5,,330.67,316.54,34.62,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576180,C57BL/6J,324,6B,B9,370-F,10/19/24,M,CHOW,22.5,,294.4,282.87,34.13,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576181,OREXIN-CRE,325,6B,A9,370-F,10/19/24,M,CHOW,22.5,,339.27,324.54,36.38,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781001,OREXIN-CRE,326,6B,D8,370-F,10/19/24,F,CHOW,22.5,,301.52,289.68,26.31,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576189,C57BL/6J,327,6B,A8,370-F,10/19/24,F,CHOW,22.5,,358.65,340.27,23.35,3/24/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782005,OREXIN-CRE,297,6B,E7,370-F,10/14/24,M,CHOW,22.5,,240.66,231.87,30.55,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576172,OREXIN-CRE,298,6B,B8,370-F,10/14/24,M,CHOW,22.5,,314.78,305.31,34.86,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781002,C57BL/6J,299,6B,E8,370-F,10/14/24,F,CHOW,22.5,,263.99,256.61,29.48,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576185,OREXIN-CRE,300,6B,D10,370-F,10/14/24,F,CHOW,22.5,,322.13,314.02,26.97,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576198,OREXIN-CRE,302,6B,G8,370-F,10/14/24,F,CHOW,22.5,,290.96,284.64,24.26,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576187,OREXIN-CRE,304,6B,G10,370-F,10/14/24,F,CHOW,22.5,,285.14,277.91,24.6,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782006,C57BL/6J,305,6B,F7,370-F,10/15/24,M,CHOW,22.5,,264.98,258.09,37.39,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576182,C57BL/6J,306,6B,F9,370-F,10/15/24,M,CHOW,22.5,,298.5,290.63,38.13,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576183,OREXIN-CRE,307,6B,G9,370-F,10/15/24,M,CHOW,22.5,,274.37,265.4,42.49,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576184,C57BL/6J,308,6B,E9,370-F,10/15/24,M,CHOW,22.5,,243.02,235.76,41.49,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781003,OREXIN-CRE,311,6B,F10,370-F,10/15/24,F,CHOW,22.5,,293.1,285.16,28.35,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576186,OREXIN-CRE,312,6B,E10,370-F,10/19/24,F,CHOW,23,,309.27,303.25,22.95,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782001,C57BL/6J,313,6B,D7,370-F,10/19/24,M,CHOW,23,,245.5,237.46,28.29,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576173,OREXIN-CRE,314,3B,F8,370-F,10/19/24,M,CHOW,23,,271.46,291.45,36.61,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782002,OREXIN-CRE,315,6B,G7,370-F,10/19/24,M,CHOW,23,,338.36,329.55,43.06,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576174,OREXIN-CRE,316,6B,C10,370-F,10/19/24,M,CHOW,23,,312.96,304.37,31.62,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576175,C57BL/6J,317,6B,B10,370-F,10/19/24,M,CHOW,23,,251.01,244.53,32.39,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576176,OREXIN-CRE,318,6B,A10,370-F,10/19/24,M,CHOW,23,,299.74,280.25,35.55,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782003,OREXIN-CRE,319,6B,F8,370-F,10/19/24,M,CHOW,23,,301.44,291.33,36.58,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576177,OREXIN-CRE,320,3B,E8,370-F,10/19/24,M,CHOW,23,,279.91,269.64,34.68,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576178,OREXIN-CRE,321,3B,D8,370-F,10/19/24,M,CHOW,23,,304.27,291.59,31.75,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782004,C57BL/6J,322,6B,C7,370-F,10/19/24,M,CHOW,23,,300.44,291.14,32.3,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576179,OREXIN-CRE,323,6B,C8,370-F,10/19/24,M,CHOW,23,,316.54,308.32,34.42,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576180,C57BL/6J,324,6B,B9,370-F,10/19/24,M,CHOW,23,,282.87,276,33.79,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576181,OREXIN-CRE,325,6B,A9,370-F,10/19/24,M,CHOW,23,,324.54,317.13,36.13,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781001,OREXIN-CRE,326,6B,D8,370-F,10/19/24,F,CHOW,23,,289.68,282.82,25.53,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576189,C57BL/6J,327,6B,A8,370-F,10/19/24,F,CHOW,23,,340.27,332.06,23.35,3/26/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482782005,OREXIN-CRE,297,6B,E7,370-F,10/14/24,M,CHOW,23,,231.87,221.94,31.29,3/28/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
B00002576172,OREXIN-CRE,298,6B,B8,370-F,10/14/24,M,CHOW,23,,305.31,295.62,35.33,3/28/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
2482781002,C57BL/6J,299,6B,E8,370-F,10/14/24,F,CHOW,23,,256.61,246.9,30.34,3/28/25,,,,2918_teklad_Irradiated_Global_18%_Protein_Rodent_Diet,,Transferred_from_VA,,,,2409-42368A
